word,Count
commun,2809
watchdog,15267
loyal,8319
dog,4062
nbpoli,9392
nlpoli,9564
québec,11351
independ,6955
inquiri,7067
disclosur,3906
modern,9055
marshal,8574
enact,4580
jordansprincipl,7469
armisteadchery,769
labrador,7850
wednesday,15324
central,2280
region,11626
saltwir,12247
johnson,7453
low,8314
uptak,14866
prosper,11125
intrus,7158
within,15522
proper,11107
revis,11876
legisl,8026
receiv,11527
diminish,3852
legitimaci,8030
gregori,6103
kelley,7632
amir,503
attaran,894
shachi,12595
kurl,7823
balarama,1069
hol,6540
comm,2782
dian,3808
franci,5510
ou,10070
mordechaï,9128
richler,11914
temp,13810
démontrent,4318
simplement,12798
une,14675
chose,2467
françai,5526
est,4776
trop,14372
au,909
wake,15211
francophobi,5515
fedcourt_can_e,5131
thru,14067
tentonheart,13836
request,11765
readout,11488
tidbit,14084
negoti,9427
childcar,2422
serious,12551
lethbridg,8063
bought,1595
tank,13723
apocalypt,680
hord,6592
unvax,14825
diseas,3928
spreader,13171
caus,2116
oberhoffner,9782
crack,3198
whip,15412
offsid,9854
test,13871
turnout,14480
electionscan_e,4478
poor,10816
almost,442
akin,359
warren,15250
kinsella,7735
btw,1748
saw,12326
hatr,6326
hoc,6531
imho,6843
pod,10732
cover,3124
clip,2652
theherleburli,13935
whole,15432
journal,7474
airquotesmedia,341
thb,13897
moral,9125
compass,2823
hand,6247
neverconserv,9457
elector,4480
reform,11601
grab,6013
theft,13926
rapid,11429
amitaryamd,506
oxymoron,10187
entir,4670
consid,2955
moron,9135
allexander,427
outrag,10117
huseyincelil,6715
humanright,6690
justiceforallc,7545
hydro,6726
lay,7958
garbag,5701
seen,12493
forum,5466
war,15237
antivax,644
shortli,12707
bob,1521
hepburn,6436
elitist,4504
past,10330
proport,11111
represent,11745
imagin,6838
fptp,5491
shrinkflat,12730
cope,3035
rise,11953
food,5387
groceri,6126
store,13379
rising,11957
fo,5360
type,14527
drag,4168
voic,15132
jerri,7382
agar,276
ryan,12156
doyl,4157
alex,398
pierson,10605
john,7445
oakley,9774
defend,3599
continent,2997
enbridg,4582
replac,11728
pipelin,10630
nba,9385
nhl,9516
ytwbf,15803
arm,767
cross,3269
spoken,13149
release,11662
cfm,2308
xi,15668
readi,11486
retir,11844
ipso,7194
survey,13600
hsvzgiria,6659
sinc,12807
pari,10271
agreement,298
bold,1542
nomoredelays,9601
aghast,289
annami,598
ago,294
pair,10210
gpqugjf,6007
note,9659
recent,11528
reuters,11863
healt,6359
charg,2354
bcid,1183
renew,11712
remind,11695
benefit,1284
taxpay,13756
eas,4348
walkerton,15217
lawsuit,7951
poison,10750
where,15398
money,9093
fordfailsontarioagainandagain,5420
frontbench,5602
info,7026
sex,12573
ed,4394
uk,14575
cervixesru,2296
nocantorderonefromamazon,9577
ukpolit,14578
womenssexbasedright,15558
farm,5069
reignit,11644
label,7841
disput,3966
cusma,3372
partner,10310
jon,7461
memo,8757
howe,6646
alvxj,466
happen,6268
jkenney,7417
single,12814
avail,971
merriman,8796
rest,11819
embrac,4543
anarchi,541
firebreaksk,5250
justifi,7550
acolyt,152
machiavellian,8390
evil,4846
proof,11101
impcaesdfaug,6863
pander,10237
ignor,6805
collaps,2740
averag,978
six,12834
lesson,8057
research,11772
options,10009
po,10729
li,8090
umvhz,14590
talkoleary,13707
furiou,5656
former,5452
whatev,15385
potenti,10875
wnbblz,15537
nationaldayoftruthandreconcili,9339
seri,12548
featur,5124
octob,9819
amandabittner,470
fix,5287
titl,14129
territori,13860
structur,13439
mo,9041
violenc,15093
broke,1714
fire,5245
striker,13421
wound,15614
wage,15203
shorter,12705
drop,4217
recognit,11541
oppress,10000
gay,5733
woman,15549
assassin,834
behead,1251
spi,13124
stupid,13460
newheadlin,9479
rachelnotley,11369
poll,10796
labor,7843
peak,10405
gut,6193
travesti,14315
profess,11062
delay,3632
wtaf,15645
easi,4349
germ,5796
bacteria,1047
contamin,2983
refriger,11606
rotat,12063
ff,5182
abort,74
marriag,8572
excit,4871
western,15362
resource,11808
bas,1125
emmalgraney,4556
contain,2982
signific,12772
consider,2956
achiev,148
goal,5927
edward,4418
kennedi,7640
thehilltimes,13938
conveni,3017
midst,8858
municip,9247
referendum,11598
yyccc,15832
cusp,3373
somewhat,13031
outlandish,10103
quebecoi,11315
rational,11446
voluntari,15143
thought,14042
digitaledu,3836
qcpoli,11277
pq,10898
wants,15234
all,419
wine,15489
budg,1760
transfer,14291
boost,1568
myzf,9289
sub,13467
saskpoli,12299
overdu,10137
afternoon,270
noappeal,9572
min,8907
wilkinson,15472
confer,2892
unlnz,14749
pic,10591
front,5601
row,12079
curtain,3367
coteau,3088
sammyhudes,12259
cxyw,3389
reev,11593
apolog,683
waitlist,15208
individu,6984
disabl,3888
caregiv,2040
unaccept,14594
terencekernaghan,13841
government_ign,5990
mentalhealthmatt,8773
nationaldisabilitystrategi,9341
weth,15368
anymor,657
nik,9544
nano,9314
up,14839
defeat,3594
ktlm,7819
spadina,13085
fort,5458
york,15766
spafi,13087
sunday,13530
theplatform,13968
kevin,7675
vuong,15189
brad,1624
ditch,3998
advic,218
word,15572
english,4635
languag,7893
debat,3529
qub,11309
aut,944
psacunion,11168
tuesday,14462
friday,5577
monday,9085
im,6835
thursday,14076
controversi,3015
carri,2062
qc,11272
crucial,3281
infrastructur,7036
broken,1715
butt,1821
thornhil,14038
nova,9686
scotia,12403
hrp,6655
teacher,13769
style,13465
hunt,6706
rifl,11932
docsguncontro,4049
abcovid,34
firstnationsright,5268
farleftwitch,5068
goodmorninghamilton,5962
hamont,6244
electoralreform,4481
mayor,8653
alleg,423
sewerg,12572
britneyspear,1703
omny,9905
fm,5354
shows,12724
mor,9124
gmh,5919
altogeth,463
tear,13776
scratch,12417
correct,3070
assur,857
scrap,12416
difficult,3830
journo_dale,7482
gasp,5719
huge,6679
shout,12713
amaz,474
greener,6078
ecostrategy,4388
prioritizefamilysponsorship,11021
dear,3520
batter,1147
ircc,7201
visa,15105
denial,3674
race,11366
black,1422
janssen,7324
indic,6963
chri,2471
sky,12862
conspiraci,2963
gave,5729
ralli,11401
chrisski,2475
doublevax,4121
getthejab,5814
insider,7077
chris,2472
phon,10568
warn,15243
peter,10513
mackay,8395
lite,8195
becam,1227
sick,12746
proactiv,11035
credibl,3233
compliant,2840
people,10454
posit,10855
podcasts,10736
google,5967
feed,5142
ahrchml,315
unjust,14740
adopt,206
endcovideverywher,4593
vaccinate,14923
tshow,14451
fundament,5640
sourc,13070
depress,3703
votethemallout,15166
veteran,15039
versu,15035
drkateto,4210
tran,14282
mountain,9161
block,1469
tree,14331
sit,12826
of,9834
tar,13730
expans,4904
tmx,14141
sensit,12528
habitat,6211
burnabi,1802
stoptmx,13377
nonewpipelin,9612
actonclim,166
climateemerg,2627
fridaysforfutur,5578
robertmoor_,11988
given,5861
sever,12570
ppl,10896
jacinthepayant,7280
albertacrisi,379
ercollaps,4732
portion,10847
present,10966
indigenom,6968
construct,2970
gener,5757
design,3727
percept,10461
heck,6400
cricket,3245
flip,5321
norm_farrell,9635
funni,5651
poop,10815
thrown,14066
rock,12004
thousand,14046
isuckatpicking,7245
idu,6792
middl,8849
canadaelect,1933
fascism,5077
mustangmadd,9267
dzoolander,4305
match,8614
crane,3209
urgent,14876
challeng,2325
petti,10530
asid,821
zvltq,15915
necessari,9411
therapi,13975
sink,12819
mxmclain,9277
pocket,10731
trump,14429
quid,11335
despot,3740
naheedd,9304
confmtl,2902
enorm,4646
cleaneconomi,2590
cleanenergi,2591
ev,4813
batteri,1148
chain,2323
youtube,15787
vtita,15185
netzero,9451
cdnjob,2222
stormydaniel,13383
fun,5636
smallpeni,12924
shroom,12731
steak,13281
heard,6377
prfrmnce,10995
quick,11330
waaay,15198
finish,5236
stephaniegrisham,13302
colbert,2732
candid,1982
sexual,12581
steal,13282
video,15070
flipper,5325
wrote,15638
chubbychucks,2497
triag,14345
nah,9301
assist,851
fuck,5620
plain,10664
overhyp,10142
underfund,14645
audac,912
dig,3833
muh,9224
vitor,15114
fairycreek,5022
reput,11763
quash,11307
injunct,7047
hot,6619
withdraw,15518
ricochet,11921
unlawf,14744
protocol,11136
richest,11913
excus,4876
abus,98
facebook,4987
kayliny,7615
posts,10870
jjsylvester,7416
sell,12506
son,13035
highest,6476
bidder,1344
jsinvr,7500
tommorow,14175
condictatori,2884
yegcc,15721
pmo,10725
accur,143
sampl,12260
greater,6062
smaller,12923
prairi,10907
thewrit,14001
pollster,10798
acc,115
reveal,11867
monoclon,9101
antibodi,631
therapeut,13974
solv,13020
anywher,665
pleb,10699
cbcottawa,2147
purveyor,11253
entrust,4680
hold,6541
blah,1432
elliecomm,4510
trueblueab,14421
sadopopul,12205
quithittingyourselfalberta,11343
ablegsimpson,58
trope,14373
lazi,7961
interact,7123
ordinari,10021
cleaner,2592
uber,14541
driver,4204
server,12555
oneyearlat,9920
safeseptemb,12212
cdnlab,2224
onlab,9928
outbreak,10091
unionwork,14726
resist,11800
paidleav,10204
righttorefus,11940
npi,9708
pharmacar,10542
payequ,10381
ppe,10895
hvac,6720
captain,2020
irrelev,7212
ottawa_cameron,10058
mobil,9045
break,1652
intentionallycruelwav,7121
cma,2676
releases,11664
litig,8200
course,3119
cked,2555
symbol,13652
gestur,5809
clueless,2673
distract,3990
particip,10301
suffer,13511
loss,8301
br,1623
indigenosuright,6969
hallelujah,6228
eloqu,4516
indign,6979
rage,11383
reckless,11535
undrip,14672
humanrightsviol,6691
racistthug,11377
kamloopsarchae,7585
align,412
assault,835
weapon,15301
vast,14991
priorit,11019
safeti,12214
politico,10786
subscrib,13476
battl,1150
subscriber,13477
politicopro,10788
newsletter,9488
proud,11140
dad,3407
melanie_paradi,8742
employ,4568
vulner,15188
contact,2979
weed,15329
it,7246
ll,8220
appl,695
snowden,12965
angel,569
collabor,2739
ongo,9924
inde,6948
therefugees,13981
dougfordowesontario,4132
rapidtestsal,11432
www,15658
channel,2341
profil,11068
joseph,7470
mercola,8788
robert,11985
jr,7494
expert,4916
partial,10299
washingtonpost,15260
sound,13065
net,9446
chunk,2503
offend,9841
sexism,12576
antisemit,642
compar,2821
march,8529
delin,3640
clearli,2600
mth,9208
howev,6647
asap,805
resili,11799
grow,6143
adapt,180
climateproofcanada,2640
climateinstit,2633
cbcalerts,2125
obama,9781
urg,14874
amid,501
spike,13128
chicago,2415
abc,31
abcn,32
zfmnd,15867
enforc,4629
dougfordignoresfamili,4131
rapidtest,11431
jkwan_md,7421
handcuff,6249
closetharperkenney,2662
shutdown,12739
covidstamped,3163
ucpfail,14551
bradwmetcalf,1627
anytim,663
herd,6440
trebl,14330
output,10116
fossilfuel,5473
frack,5497
lng,8226
aspir,828
mikehudema,8875
probabl,11037
suit,13519
societi,12990
flyunit,5351
thehill,13937
deepli,3588
halloween,6230
uncertain,14621
insid,7076
soil,13003
forest,5437
wetland,15370
biodivers,1388
stopsprawl,13372
yourstoprotect,15780
paperbageric,10249
terrif,13852
appoint,702
alma,441
mater,8615
professor,11064
outstand,10125
munk,9250
publicpolici,11203
munkschool,9251
utoronto,14904
about,75
hillbilli,6488
sk,12844
bcndp,1195
craft,3203
fe,5119
reach,11476
though,14041
undoabl,14670
tough,14228
coalit,2695
alleslev,426
roughli,12069
ventil,15020
shown,12723
wise,15510
byron_wan,1849
integr,7113
alt,454
playbook,10687
strip,13425
perspect,10499
pathet,10342
lakeland,7868
colleg,2747
student,13449
mezhqb,8820
lefti,8010
hang,6262
fruit,5613
classwarfar,2582
paramed,10261
hinshaw,6496
shahab,12602
author,947
defer,3603
expertis,4917
muzzl,9274
favel,5097
elig,4497
unreason,14776
reconciliact,11550
nice,9525
map,8520
châteauguay,2506
small,12919
form,5448
hegemoni,6406
decad,3538
muscular,9260
larg,7907
яussia,15946
gerretson,5804
fat,5085
smarti,12930
larry_lewy,7910
patent,10338
bigpharma,1358
ceo,2286
spoiler,13147
examin,4862
norm,9634
analyz,538
previou,10992
immens,6846
reciev,11531
payment,10388
dtc,4244
recipi,11532
nooneleftbehind,9624
stillwait,13334
didnthavepwdback,3821
limit,8168
preserv,10967
liabl,8092
geez,5749
forgot,5445
panderingpierr,10238
pierrepoilievr,10604
bbcnews,1158
reinforc,11646
falter,5043
confront,2905
yvhsa,15817
legaci,8018
spin,13132
ah,305
deflect,3610
thenationaltelegraph,13952
regional,11627
legac,8017
clark,2571
flaunt,5307
mulroney,9230
radar,11378
raminderrehill,11403
contend,2989
gpc,6001
ift,6803
tt,14453
vmwg,15124
verbal,15025
second,12460
vaccineclasswarfar,14929
collect,2743
cpp,3193
climatecrisi,2626
worsen,15602
pension,10447
disrupt,3972
wealthprofessional,15298
merci,8786
grâce,6151
votr,15172
travail,14312
quatr,11308
ang,568
débutent,4307
aujourd,922
hui,6682
vie,15072
aprè,718
cinq,2518
an,530
fièr,5292
qui,11328
dure,4278
depui,3707
ensembl,4656
avon,990
effet,4425
gagné,5676
memberscod,8753
parliamentari,10287
duti,4283
function,5637
improperli,6893
entiti,4671
restrict,11827
level,8072
minim,8922
deploy,3697
defens,3601
pure,11238
hypocrisi,6740
canoe,1997
blocquebecoi,1478
convict,3023
rape,11428
drunk,4234
consent,2934
ergo,4738
femin,5157
maleviol,8458
cbcmarkquinn,2135
bombshel,1550
fairi,5014
creek,3237
playmobil,10691
therealkeean,13977
plaintiff,10666
began,1243
compil,2830
servant,12554
dozen,4159
morph,9136
idioci,6782
endanger,4592
stayhom,13272
host,6611
tune,14468
iheartradio,6809
cfra,2311
antisoci,643
assess,841
personalitydisord,10495
biggovern,1354
slice,12894
pie,10600
dream,4181
quot,11348
ns,9712
theori,13964
residu,11787
invok,7178
viol,15090
postur,10871
sawatski,12327
shadow,12599
youralberta,15777
cmoh_alberta,2683
solidar,13012
ntpoli,9720
nupoli,9744
pepoli,10455
ytpoli,15801
watchandshar,15266
politicalham,10776
reaffirm,11491
inuit,7162
méti,9295
secretary,12469
third,14020
threat,14051
planet,10671
climate_chang,2617
nuclear_annihil,9726
natur,9365
hlvgiybl,6521
vchgixzw,15006
mise,8960
jour,7473
sur,13581
rjpgixzv,11967
tour,14232
guid,6171
queen,11317
park,10276
hill,6487
whenev,15396
congrat,2909
michael,8833
pierr,10603
bliss,1464
bond,1553
variabl,14983
dayoftruthandreconcili,3497
readandshar,11483
chiefroseanne,2420
decre,3570
suffici,13513
ain,326
omer,9898
intent,7120
c_e_stephenson,1855
bag,1056
fortino,5463
fuckin,5624
saveafghansikh,12319
immigration,6848
jacoblorinc,7289
scientist,12390
georg,5786
chahal,2322
literatur,8197
calgary,1887
conservative,2946
nowher,9701
overpass,10149
affluent,242
northvernon,9646
afghani,249
homelesslivesmatt,6559
esp,4766
alrdi,450
shelter,12652
iron,7206
tigrayan,14097
women,15551
kept,7663
slave,12879
eth,4786
voteforhumanright,15153
ctt,3309
ec,4365
vibe,15051
bcfed,1175
inspect,7085
ltch,8333
limb,8166
dare,3448
disgrac,3934
alanfryermedia,364
kudo,7821
rt,12096
policeunion,10763
lucieedwardson,8340
appear,692
tiktok,14102
devil,3777
youtu,15785
be,1210
siclewqh,12749
disgustingli,3936
humor,6697
propheci,11110
revel,11868
duli,4261
maverick,8637
he,6349
ben,1276
biggest,1352
gift,5838
comedi,2775
combo,2770
oui,10075
que,11311
blackfac,1423
scandal,12340
maggi,8414
elmo,4513
stone,13354
biggi,1353
fargon,5065
benvsjustin,1290
feltford,5155
dither,4000
aquacultur,724
seafood,12445
hunger,6703
poverti,10884
salmonfarm,12242
foodsecur,5391
endhung,4601
climateact,2618
seawestnews,12457
decisions,3556
fct,5114
cf,2301
fc,5110
ann,594
increment,6942
breakthrough,1656
vanilla,14970
theconversation,13916
um,14587
opt,10002
equat,4723
berta,1303
aboli,66
jennybeeanz,7371
appli,700
lukaszukab,8348
holder,6542
understood,14661
zubymusic,15910
wide,15450
ofcfobdirr,9836
convinc,3024
stood,13355
hide,6470
horrifi,6600
gap,5698
firewal,5260
_queenoffluff,9
affect,237
kingston,7733
pub,11190
defi,3604
uncensor,14619
fiwmb,5286
pwd,11264
monthli,9110
necess,9410
med,8700
digniti,3841
postmedia,10866
afterthought,271
rush,12140
regist,11628
tale,13700
bust,1816
mon,9080
oct,9818
edt,4413
complimentari,2845
registr,11629
tinyurl,14123
azkr,1023
gosh,5972
parent,10269
unabl,14593
lecc,7999
colindmello,2738
cindi,2517
blackstock,1430
kick,7696
describ,3722
prescrib,10963
ivermectin,7264
routin,12076
japan,7329
europ,4806
india,6959
unab,14592
donttalktv,4101
populismupdate,10833
unilater,14716
amend,484
french,5569
elimin,4499
bioethic,1390
doc,4044
do,4039
cdnhealth,2217
bcsm,1199
mbc,8658
jco_asco,7348
brother,1721
hotel,6620
znjddj,15891
product,11056
krtdzp,7811
appreci,704
singh,12812
stopfakerenew,13365
worthmorestand,15609
newyorker,9500
showcas,12719
scholarship,12367
behaviour,1250
equiti,4727
sacpa,12189
kim,7720
pate,10337
signatori,12770
chewonthi,2411
pledg,10700
inequ,7000
dignityforall,3842
chew,2410
on,9906
this,14023
whoaretheperc,15430
siena,12762
ansti,619
lab,7840
multipl,9240
cyber,3390
technolog,13785
actor,167
dissid,3980
psa,11167
trial,14346
balloon,1073
ahopeross,313
launch,7929
donor,4096
deliber,3636
tweeter,14501
gofundm,5941
inconveni,6936
written,15631
explan,4922
identifi,6778
puglaas,11218
publicli,11201
accuraci,144
abgov,45
forecast,5426
rgabtuho,11895
geographi,5781
trudeaulovesh,14401
cultiv,3340
academia,108
alan_g_smith_b,363
overnight,10147
dianedfp,3811
known,7779
terrorist,13863
parol,10294
franktmcveety,5524
gradual,6020
environicsinstitute,4690
projects,11087
proje,11085
boss,1586
quiet,11336
mbellefontaine,8660
twice,14505
reward,11887
sleev,12889
easiest,4351
civic,2545
fulfil,5630
incred,6941
onto,9955
street,13409
dougla,4135
todd,14156
downplay,4146
shock,12690
vancouversun,14966
halifax,6226
excel,4865
advisori,221
facilit,4991
cutting,3380
edg,4395
alert,397
charlieangusnd,2365
loser,8299
fatbrviax,5087
rightli,11937
imo,6856
scamdem,12338
jame,7306
corbett,3046
odysee,9829
lbri,7963
outweigh,10126
socio,12991
kisikdarrell,7744
fuckeri,5622
afghan,248
sikh,12776
afghanistan,250
marcomendicino,8534
trade,14262
sadli,12204
begin,1245
modernslaveri,9057
wit,15515
unpreced,14765
jsusgivgi,7503
pqgtgivgz,10899
count,3098
sniffl,12960
oligarch,9891
corp,3064
capit,2012
legislatur,8027
andrew,560
caringsociety,2048
directli,3877
strict,13415
usag,14882
overt,10164
contempt,2987
educ,4416
legeault,8022
shake,12604
discriminatorylaw,3923
dprquebec,4163
systemicrac,13665
preferentialtreat,10941
whiteprivileg,15421
whitequbecoi,15422
notaccept,9656
drive,4201
recoveri,11558
lower,8315
carbon,2030
dive,4003
deeper,3584
bkyggiimm,1421
bcecon,1172
forestri,5438
gross,6134
fantast,5058
consciou,2928
choic,2455
stephenharp,13307
sheikh,12645
abdullah,39
bin,1381
zay,15845
nahyan,9305
tombarrack,14171
awz,1012
wisdom,15509
cbcedmonton,2127
fairli,5015
thejagmeetsing,13941
mandatoryvaccin,8482
unpublishedottawa,14771
cafe,1870
male,8457
rapist,11433
wackypidgeon,15200
fought,5476
neanderth,9406
vile,15082
uoft,14837
shitrollsdownhil,12683
andersenangus,553
ultim,14584
phys,10586
ecocid,4371
math,8618
scicomm,12377
climatestrik,2644
greeneconomi,6076
greenmanufactur,6086
late,7917
jack,7281
munro,9252
impart,6861
knowledg,7778
lap,7899
tabl,13671
clickbait,2608
mtlgazette,9210
mostli,9149
airplan,338
seanprevil,12452
steadi,13279
accomplish,135
interview,7145
grate,6047
founder,5479
phylli,10585
webstad,15317
honesti,6573
courag,3113
revisit,11877
realtalkrj,11503
submiss,13473
covidvaccin,3167
legault,8021
novaccinepassportsanywher,9691
novaccinemand,9688
iqalgivjk,7196
ufcw,14556
centuri,2284
electr,4482
short,12701
plug,10707
err,4755
reject,11651
jordan,7468
principl,11015
object,9788
mandatori,8481
stephenjack,13308
supplier,13563
ethic,4788
natsec,9363
cybersecur,3392
linfrastructur,8176
russia,12141
tight,14092
motherf,9153
ker,7664
covidn,3153
mini_bubbly,8921
transport,14303
afflict,241
pallist,10220
spring,13173
trumpism,14431
janeqcitizen,7317
imgrund,6842
glacier,5869
melt,8745
faster,5083
meltwat,8748
flour,5336
intercept,7124
sunlight,13538
lake,7867
milki,8893
turquois,14482
luster,8360
bullshit,1781
peddl,10413
az,1022
